,cum_infections,cum_infectious,cum_tests,cum_diagnoses,cum_recoveries,cum_symptomatic,cum_severe,cum_critical,cum_deaths,cum_quarantined,new_infections,new_infectious,new_tests,new_diagnoses,new_recoveries,new_symptomatic,new_severe,new_critical,new_deaths,new_quarantined,n_susceptible,n_exposed,n_infectious,n_symptomatic,n_severe,n_critical,n_diagnosed,n_quarantined,prevalence,incidence,r_eff,doubling_time,test_yield,t
235,88627.96479812889,88247.03806176133,363583.24727229076,11171.409404713264,86962.58787474668,59138.52823239427,4066.520542930676,1126.630029538717,626.5263456409673,36073.421183779654,83.90403386799916,83.43041787156662,2425.461520230393,31.954279259306787,94.45679028851131,47.302397643698235,3.1081049765884323,0.0,0.0,608.6261564155692,2141356.0,1137.7440274300284,740.276602923922,455.7369925671953,36.40922972575021,2.9600999777032686,11005.799722099639,7376.569144436546,0.0005058011268619242,3.916608596779358e-05,1.0232159251994122,30.0,0.013320067471002164,235
236,88714.9621364736,88338.84556256977,365920.67541918426,11203.08247447469,87036.98998768625,59188.33191451912,4068.311403417187,1126.630029538717,626.5263456409673,36584.29003843157,86.99733834469907,91.80750080846687,2337.428146893498,31.673069761424976,74.40211293957167,49.8036821248575,1.7908604865104778,0.0,0.0,510.86885465191864,2141252.0,1150.3392528351558,757.6819907928173,456.38821456229,36.40922972575021,2.9600999777032686,11022.13947397656,7504.134652975668,0.0005114005624566947,4.06180193592635e-05,1.0573780400658594,30.0,0.01359751184388334,236
237,88811.94981224302,88418.26504497157,368274.35451495537,11234.740743736225,87107.24796065703,59252.69928853428,4070.1022639036973,1126.630029538717,626.5263456409673,37048.46331593522,96.9876757694476,79.4194824017787,2353.6790957710887,31.658269261536464,70.2579729707871,64.36737401515758,1.7908604865104778,0.0,0.0,464.17327750364956,2143184.0,1181.0650906037158,768.9155702082011,477.90814140019285,38.64410520891617,2.9600999777032686,11050.393628263739,7642.252917935303,0.0005250603108133505,4.5264409223832676e-05,1.0693852652882447,30.0,0.013178415323274479,237
238,88894.87701311838,88504.80356781972,370626.76076773606,11278.431819407127,87183.01171958636,59302.014554162815,4073.6839848767186,1126.630029538717,626.5263456409673,37706.182730481,82.92720087535709,86.53852284815505,2352.406252780676,43.69107567090025,75.76375892931517,49.315265628536466,3.5817209730209556,0.0,0.0,657.7194145457778,2143084.0,1188.2285325497573,779.6903341270411,479.3141888896018,37.01605022117938,2.9600999777032686,11082.362708022934,7772.526917954024,0.0005282448783841484,3.8708635377810955e-05,1.0323582718348487,30.0,0.018432197535367567,238
239,88984.39043644414,88588.26358669107,373111.2022800222,11329.315938023847,87267.359768451,59364.073050195366,4078.8937608374763,1126.630029538717,626.5263456409673,37938.09176323416,89.51342332574686,83.46001887134366,2484.441512286131,50.88411861671919,84.34804886465464,62.05849603254903,5.209775960757753,0.0,0.0,231.9090327531626,2142978.0,1193.39390701085,778.80230413373,496.30516276161853,38.64410520891617,2.9600999777032686,11114.02097728447,7579.661603906767,0.0005305413397240764,4.177811548871452e-05,0.9461764644067351,30.0,0.02010691137130986,239
240,89043.4592314992,88683.16439197623,375373.8287004791,11360.811401786608,87379.99157260261,59413.31431332446,4086.9156317770526,1126.630029538717,626.5263456409673,38339.31851471195,59.06879505506873,94.9008052851668,2262.626420456936,31.49546376276278,112.63180415160937,49.24126312909388,8.021870939575859,0.0,0.0,401.2267514777896,2142908.0,1139.8308979143094,761.0713052672875,476.94610890743917,43.24706067424476,2.9600999777032686,11157.71205295537,7424.330357576788,0.0005067288353475466,2.7577909727916497e-05,0.898227963979776,30.0,0.014069330904722848,240
241,89120.74744191705,88747.42816249217,377653.4904963077,11395.41497052596,87461.29071849023,59465.66368143014,4091.6517917413776,1128.4208900252274,626.5263456409673,38755.22736207915,77.28821041783235,64.26377051593798,2279.6617958286183,34.60356873935122,81.29914588762028,52.34936810568231,4.73615996432523,1.7908604865104778,0.0,415.90884736719784,2142816.0,1135.8199624445213,744.0359298956052,471.46992394868823,42.773444677812236,4.750960464213746,11208.59617157209,7327.638691805111,0.0005049454533434618,3.6077058419870436e-05,0.9574695210238762,30.0,0.01497770058827515,241
242,89214.1089952138,88851.49047720832,380058.8529376895,11427.857666281587,87544.41032586413,59511.634034083865,4094.9079017168506,1130.0489450129642,626.5263456409673,39206.716611178344,93.3615532967611,104.06231471615843,2405.362441381788,32.442695755627824,83.1196073739078,45.970352653731766,3.2561099754735956,1.6280549877367978,0.0,451.48924909919106,2142704.0,1146.0619083673746,764.9786372378558,455.011768072658,42.61063917903856,6.3790154519505435,11240.091635334851,7152.6967831228485,0.000509498605989318,4.35832390962029e-05,0.9983775937054027,30.0,0.013314663326720166,242
243,89287.48987366105,88935.21690507766,382407.52946449834,11462.224427022724,87626.06468374908,59582.80963804775,4099.644061681176,1131.677000000701,626.5263456409673,39810.82861512791,73.38087844726404,83.72642786933696,2348.67652680877,34.366760741134954,81.65435788494467,71.17560396387509,4.73615996432523,1.6280549877367978,0.0,604.1120039495715,2142618.0,1137.788428929694,767.0507072222481,482.1854858679741,43.92788366911651,8.007070439687343,11274.695204074204,7169.066135999547,0.0005058203638491838,3.4258530290707196e-05,0.9362072855207376,30.0,0.014600748143392541,243
244,89365.38490457433,89030.10290986294,384721.5876220678,11495.673556770771,87687.73836678453,59640.42798411373,4103.062977155424,1133.3050549884379,626.5263456409673,40557.854246001,77.89503091326154,94.88600478527829,2314.0581575695305,33.449129748046936,61.67368303544761,57.61834606599414,3.4189154742472754,1.6280549877367978,0.0,747.0256308730854,2142524.0,1154.009776807508,800.2630289720786,503.5574077069917,45.86674915451215,9.63512542742414,11307.137899829831,7368.251263499199,0.0005130316513263535,3.637934248521916e-05,0.8810005614905115,30.0,0.014637177014337352,244
