,cum_infections,cum_infectious,cum_tests,cum_diagnoses,cum_recoveries,cum_symptomatic,cum_severe,cum_critical,cum_deaths,cum_quarantined,new_infections,new_infectious,new_tests,new_diagnoses,new_recoveries,new_symptomatic,new_severe,new_critical,new_deaths,new_quarantined,n_susceptible,n_exposed,n_infectious,n_symptomatic,n_severe,n_critical,n_diagnosed,n_quarantined,prevalence,incidence,r_eff,doubling_time,test_yield,t
271,101075.26271976225,100733.4894207687,455938.1994144883,17321.57027629861,99313.18596804971,67574.14749952752,4829.653168179543,1342.0494171391201,782.3132380186066,95772.00774109957,83.24965280980888,78.16921631794717,2364.0539465747174,31.797930926197818,70.79083731326487,50.620961374803855,2.0,0.0,0.0,255.58553965663032,2137084.0,1085.0910475362111,706.3595049154828,469.0358959527225,48.83717132798071,5.628054987736798,17302.495117129885,5678.308817598538,0.00048244558732584726,3.903771118875557e-05,1.203377322067497,30.0,0.013322619447902145,271
272,101157.50400606458,100809.26482113481,458169.7425066995,17354.45444126182,99382.73356337234,67629.55868494158,4832.761273156131,1342.0494171391201,783.9412930063434,96258.00114489443,82.24128630233949,75.77540036610813,2231.543092211289,32.884164963210395,69.54759532262949,55.4111854140461,3.1081049765884323,0.0,1.6280549877367978,485.99340379486165,2136996.0,1096.1566835281842,710.9592549712246,481.42650649497483,48.689166329095556,4.0,17334.293048056083,5522.382912790961,0.00048736594269635963,3.858558862952519e-05,1.0633855599992572,30.0,0.014064703364563483,272
273,101232.90746141844,100882.39800246057,460481.40400291,17405.493681663604,99454.36095873956,67674.4428499048,4836.761273156131,1343.8402776256307,783.9412930063434,96629.44758981394,75.40345535384492,73.13318132575105,2311.661496210397,51.039240401782905,71.62739536722296,44.884164963210395,4.0,1.7908604865104778,0.0,371.44644491950044,2136916.0,1099.9327435148066,712.4650409297527,483.210296541798,50.689166329095556,5.790860486510478,17367.17721301929,5431.217584676361,0.0004890448124275281,3.535683211702483e-05,0.9806746645363766,30.0,0.021227379376996196,273
274,101310.59019375511,100985.70105972476,462810.8749324439,17435.406151558807,99522.82618505528,67727.99431025752,4841.66023861923,1345.4683326133677,783.9412930063434,96979.46163800031,77.68273233667645,103.30305726421207,2329.4709295339144,29.912469895205362,68.46522631571752,53.55146035273009,4.89896546309891,1.6280549877367978,0.0,350.01404818639236,2136834.0,1109.1502495357652,747.3028718782473,487.1954960419095,48.70396682898407,5.418915474247275,17418.216453421075,5322.783278601448,0.0004931433686539693,3.642150815723649e-05,0.9931985789288407,30.0,0.012613888667157434,274
275,101396.84628055734,101077.63860596914,465187.7737804068,17489.352087483894,99606.55525140668,67775.10175561359,4843.66023861923,1345.4683326133677,785.9412930063434,97362.02273775506,86.256086802228,91.93754624436798,2376.8988479628993,53.945935925082985,83.72906635139228,47.1074453560746,2.0,0.0,2.0,382.56109975473595,2136742.0,1109.677269986601,753.511351771223,465.6208455085759,43.285051354736794,3.4189154742472754,17448.128923316282,5257.54658646946,0.0004933782167699043,4.04269463683833e-05,1.0242064673038367,30.0,0.022459581631873497,275
276,101475.58178090115,101154.25956734395,467502.3412661735,17520.702138383334,99690.88020278371,67835.72978742809,4850.916348594704,1345.4683326133677,785.9412930063434,98050.30635400253,78.7355003438114,76.62096137480385,2314.5674857666922,31.350050899441747,84.32495137703353,60.628031814491194,7.256109975473595,0.0,0.0,688.2836162474812,2136658.0,1104.087818953379,745.8073617689932,466.30294139798406,48.75030084369992,3.4189154742472754,17502.074859241366,5376.304663719852,0.0004908927369164575,3.692461519753624e-05,1.0234479842999553,30.0,0.013249670382000464,276
277,101581.21624670806,101240.35991908707,469963.2548682898,17562.63327380853,99771.34542909944,67907.74392830746,4858.54440358244,1345.4683326133677,785.9412930063434,98441.68454762126,105.6344658069103,86.10035174314166,2460.9136021162967,41.93113542519447,80.46522631571752,72.0141408793747,7.628054987736798,0.0,0.0,391.3781936187175,2136546.0,1129.2570584445716,751.4424871964173,476.00693140021366,52.89830584258508,3.4189154742472754,17533.42491014081,5352.835502854297,0.0005020836391986703,4.955852822905427e-05,0.9719446688037117,30.0,0.016674200959602193,277
278,101637.73553709869,101317.12888546077,472270.4921952351,17585.687314710198,99837.2759049041,67959.10877970679,4862.024453571292,1345.4683326133677,785.9412930063434,99108.90643925335,56.51929039063454,76.76896637368901,2307.2373269452846,23.054040901671414,65.93047580468064,51.364851399330256,3.480049988851634,0.0,0.0,667.2218916320998,2136486.0,1119.8458730305256,762.2809777654259,486.7044874100243,52.75030084369992,3.4189154742472754,17575.356045566004,5640.017610330328,0.0004978997233208588,2.65406234361969e-05,0.8972287066894612,30.0,0.010047561616495525,278
279,101713.3236688909,101406.70221675308,474643.02621497185,17624.680221097267,99904.61822574334,68007.87774608047,4864.024453571292,1347.259193099878,785.9412930063434,99417.61672420854,75.58813179219446,89.57333129230595,2372.5340197368146,38.99290638706706,67.34232083924057,48.76896637368902,2.0,1.7908604865104778,0.0,308.71028495517515,2136404.0,1128.0916839834795,784.5119882184911,490.64335289542,54.75030084369992,5.209775960757753,17598.410086467673,5544.344633261886,0.0005015657549125821,3.542326159156225e-05,0.8412176498188236,30.0,0.016101544456554533,279
280,101783.92982976578,101469.90426265364,477062.76605294645,17673.89706749771,99987.09825255896,68061.4517369933,4866.024453571292,1348.7392430887298,785.9412930063434,99944.37079738935,70.60616087491533,63.202045900556584,2419.739837974489,49.2168464004451,82.48002681560604,53.57399091281978,2.0,1.4800499888516343,0.0,526.7540731808181,2136330.0,1116.2178180427886,765.2340073034418,487.53524791883154,51.27025085484828,6.689825949609388,17637.40299285474,5698.58276050113,0.0004962866657618891,3.3135572523015366e-05,0.771368521105697,30.0,0.020243872376445905,280
